-2.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,-5.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00,-5.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,3.000000000000000000e+00,-2.000000000000000000e+00,4.000000000000000000e+00,-5.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,-5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00
-1.400000000000000133e+00,-1.000000000000000000e+00,-1.499999999999999556e+00,-2.800000000000000266e+00,-4.299999999999999822e+00,-2.900000000000000355e+00,-1.999999999999997335e-01,2.100000000000000089e+00,2.000000000000003997e-01,-2.900000000000000355e+00,-2.600000000000000533e+00,8.881784197001252323e-16,2.199999999999999734e+00,3.000000000000007105e-01,-1.900000000000000355e+00,-1.900000000000000355e+00,3.000000000000007105e-01,-1.999999999999997335e-01,-1.100000000000000977e+00,-1.899999999999999023e+00,-1.000000000000000888e+00,-5.999999999999998668e-01,1.100000000000000089e+00,4.000000000000001332e-01,-8.000000000000002665e-01,-1.599999999999999867e+00,-5.000000000000004441e-01,8.000000000000002665e-01,2.000000000000003997e-01,-2.200000000000000178e+00,-2.500000000000000444e+00,1.000000000000001998e-01,6.000000000000005329e-01,-1.800000000000000266e+00,-2.900000000000000355e+00,-1.499999999999999556e+00,-2.999999999999999334e-01,4.999999999999995559e-01,1.500000000000000444e+00,2.899999999999999911e+00,1.900000000000000355e+00,4.999999999999995559e-01,-7.000000000000000666e-01,8.999999999999998002e-01,1.300000000000000711e+00,1.999999999999999112e+00,-1.999999999999992895e-01,-1.100000000000000977e+00,-7.000000000000000666e-01,1.000000000000009770e-01,-4.000000000000007994e-01,-2.099999999999999645e+00,-3.000000000000007105e-01,-2.999999999999993783e-01,1.299999999999999378e+00,-4.999999999999991118e-01,-1.100000000000000977e+00,-1.599999999999999867e+00,1.299999999999999822e+00,1.000000000000000888e+00,-6.000000000000005329e-01,-1.700000000000000178e+00,-2.099999999999999645e+00,-2.900000000000000355e+00,-3.599999999999999645e+00,-3.000000000000000000e+00,-3.599999999999999645e+00,-1.700000000000000622e+00,-1.999999999999992895e-01,7.999999999999996003e-01,0.000000000000000000e+00,1.000000000000001998e-01,4.999999999999995559e-01,8.000000000000002665e-01,1.899999999999999911e+00,2.700000000000000178e+00,3.400000000000000355e+00,3.599999999999999645e+00,1.600000000000000533e+00,-8.881784197001252323e-16,2.999999999999999334e-01,1.000000000000009770e-01,3.999999999999985789e-01,4.000000000000007994e-01,1.299999999999999822e+00,-4.000000000000001332e-01,-1.000000000000001998e-01,-9.999999999999964473e-02,3.999999999999994671e-01,-3.999999999999994671e-01,-1.400000000000000133e+00,-2.200000000000000178e+00,-1.799999999999999600e+00,-1.400000000000000133e+00,-2.000000000000003997e-01,1.900000000000000355e+00,3.000000000000000000e+00,2.000000000000000000e+00,-1.999999999999997335e-01,-2.500000000000000444e+00,-4.000000000000000000e+00
-1.160000000000000142e+00,-1.269999999999999796e+00,-1.739999999999999769e+00,-2.859999999999999876e+00,-3.430000000000000604e+00,-2.510000000000000231e+00,-3.199999999999999512e-01,8.400000000000003020e-01,-1.599999999999998646e-01,-1.880000000000000560e+00,-1.910000000000000142e+00,-1.199999999999998568e-01,9.700000000000006395e-01,2.100000000000001310e-01,-1.240000000000000213e+00,-1.240000000000000213e+00,-5.099999999999995648e-01,-3.199999999999999512e-01,-1.070000000000000062e+00,-1.390000000000000124e+00,-1.149999999999999911e+00,-2.100000000000002975e-01,3.800000000000004485e-01,2.500000000000000000e-01,-6.799999999999999378e-01,-1.030000000000000249e+00,-4.400000000000000577e-01,2.300000000000002043e-01,-3.399999999999997469e-01,-1.570000000000000284e+00,-1.630000000000000338e+00,-5.299999999999998046e-01,-2.699999999999996847e-01,-1.410000000000000142e+00,-2.150000000000000355e+00,-1.559999999999999831e+00,-4.199999999999999289e-01,5.600000000000000533e-01,1.620000000000000107e+00,2.180000000000000604e+00,1.780000000000000027e+00,5.599999999999999423e-01,1.399999999999995692e-01,5.400000000000002576e-01,1.389999999999999902e+00,1.130000000000000338e+00,1.899999999999996136e-01,-7.100000000000002975e-01,-5.800000000000000711e-01,-2.899999999999998135e-01,-7.599999999999997868e-01,-1.050000000000000488e+00,-8.399999999999998579e-01,1.799999999999997158e-01,2.800000000000004707e-01,-1.400000000000001799e-01,-1.070000000000000062e+00,-5.800000000000005151e-01,3.400000000000005240e-01,6.100000000000002087e-01,-4.500000000000000666e-01,-1.490000000000000213e+00,-2.220000000000000195e+00,-2.870000000000000107e+00,-3.209999999999999964e+00,-3.359999999999999876e+00,-2.850000000000000089e+00,-1.819999999999999840e+00,-3.499999999999999778e-01,2.600000000000001199e-01,2.699999999999999067e-01,1.899999999999999467e-01,4.699999999999999734e-01,1.039999999999999813e+00,1.810000000000000053e+00,2.670000000000000373e+00,3.250000000000000000e+00,2.940000000000000391e+00,1.719999999999999751e+00,5.699999999999996181e-01,1.500000000000000222e-01,2.499999999999999167e-01,3.099999999999999978e-01,6.699999999999997069e-01,5.200000000000003508e-01,1.999999999999997335e-01,-1.900000000000000022e-01,4.999999999999987788e-02,1.000000000000011990e-02,-4.599999999999999645e-01,-1.339999999999999858e+00,-1.840000000000000080e+00,-1.799999999999999822e+00,-1.160000000000000142e+00,6.999999999999984013e-02,1.600000000000000089e+00,2.370000000000000107e+00,1.640000000000000124e+00,-2.300000000000000100e-01,-2.260000000000000231e+00,-3.100000000000000533e+00
-1.225999999999999979e+00,-1.377999999999999892e+00,-1.934999999999999609e+00,-2.695000000000000284e+00,-2.983000000000000096e+00,-2.129000000000000448e+00,-6.289999999999998925e-01,1.920000000000003926e-01,-3.759999999999999454e-01,-1.373000000000000220e+00,-1.364000000000000323e+00,-3.299999999999997380e-01,4.150000000000005906e-01,3.000000000000224709e-03,-8.050000000000002709e-01,-1.021000000000000130e+00,-6.719999999999998197e-01,-6.019999999999998685e-01,-9.410000000000000586e-01,-1.221999999999999975e+00,-9.400000000000001688e-01,-3.149999999999999467e-01,1.640000000000001457e-01,1.000000000000020317e-02,-5.060000000000001164e-01,-7.480000000000002203e-01,-4.160000000000000364e-01,-1.419999999999997931e-01,-5.379999999999998117e-01,-1.219000000000000306e+00,-1.282000000000000250e+00,-7.819999999999998064e-01,-6.899999999999997247e-01,-1.290000000000000036e+00,-1.751000000000000334e+00,-1.395000000000000018e+00,-4.679999999999999161e-01,5.840000000000000746e-01,1.470000000000000195e+00,1.892000000000000348e+00,1.534000000000000252e+00,7.999999999999998224e-01,3.859999999999998432e-01,6.749999999999999334e-01,1.057000000000000384e+00,9.260000000000000453e-01,2.019999999999998463e-01,-4.010000000000003006e-01,-5.320000000000000284e-01,-5.179999999999997939e-01,-7.059999999999999609e-01,-9.000000000000001332e-01,-5.970000000000001972e-01,-9.599999999999986322e-02,1.240000000000001101e-01,-2.929999999999999272e-01,-6.440000000000003499e-01,-4.510000000000000675e-01,1.450000000000001565e-01,2.110000000000002984e-01,-4.440000000000000613e-01,-1.397000000000000242e+00,-2.196000000000000174e+00,-2.777000000000000135e+00,-3.153000000000000025e+00,-3.161999999999999922e+00,-2.693999999999999950e+00,-1.687999999999999945e+00,-6.079999999999998739e-01,8.000000000000007105e-02,2.429999999999999938e-01,2.979999999999999316e-01,5.569999999999999396e-01,1.099999999999999867e+00,1.837000000000000188e+00,2.586000000000000298e+00,2.983000000000000096e+00,2.667000000000000259e+00,1.740999999999999881e+00,7.889999999999997016e-01,3.059999999999998277e-01,2.379999999999999893e-01,3.999999999999998557e-01,5.170000000000000151e-01,4.689999999999999725e-01,1.789999999999999925e-01,-1.000000000000139666e-03,-3.399999999999998856e-02,-1.189999999999999392e-01,-5.829999999999998517e-01,-1.225999999999999979e+00,-1.677999999999999936e+00,-1.620000000000000107e+00,-9.830000000000000959e-01,1.599999999999999201e-01,1.372000000000000108e+00,1.920000000000000151e+00,1.298000000000000043e+00,-2.780000000000000249e-01,-1.903000000000000469e+00,-2.596000000000000529e+00
-1.317199999999999926e+00,-1.499499999999999833e+00,-1.995900000000000007e+00,-2.553399999999999892e+00,-2.640400000000000524e+00,-1.935200000000000253e+00,-8.326999999999999957e-01,-2.246999999999997333e-01,-5.046999999999999265e-01,-1.071200000000000152e+00,-1.056500000000000217e+00,-4.166999999999997928e-01,6.790000000000040448e-02,-1.157999999999997920e-01,-6.274000000000000687e-01,-8.515000000000001457e-01,-7.556999999999999273e-01,-7.246999999999998998e-01,-9.235999999999999766e-01,-1.053100000000000147e+00,-8.371000000000000663e-01,-3.587999999999999523e-01,-2.589999999999981206e-02,-9.859999999999988218e-02,-4.238000000000000655e-01,-5.758000000000002006e-01,-4.334000000000000075e-01,-3.429999999999998606e-01,-6.234999999999999432e-01,-1.033600000000000296e+00,-1.113100000000000200e+00,-9.043999999999998707e-01,-8.975999999999997314e-01,-1.248299999999999965e+00,-1.505900000000000238e+00,-1.223700000000000232e+00,-4.304999999999999383e-01,5.342000000000001192e-01,1.330800000000000205e+00,1.658000000000000362e+00,1.421200000000000241e+00,8.959999999999999076e-01,5.968999999999997641e-01,7.029000000000000803e-01,9.031000000000001249e-01,7.481000000000000982e-01,2.382999999999998453e-01,-2.594000000000001860e-01,-4.885000000000000453e-01,-5.785999999999998922e-01,-7.077999999999999847e-01,-7.509000000000001229e-01,-5.376000000000000778e-01,-1.802999999999999603e-01,-6.709999999999985421e-02,-2.732000000000000539e-01,-4.808000000000001717e-01,-3.301000000000001156e-01,-1.399999999999981815e-02,-5.299999999999804867e-03,-5.333999999999999853e-01,-1.350800000000000223e+00,-2.130600000000000271e+00,-2.715500000000000025e+00,-3.042899999999999938e+00,-3.018899999999999917e+00,-2.532599999999999962e+00,-1.665799999999999947e+00,-7.255999999999999117e-01,-7.749999999999990230e-02,2.106000000000000094e-01,3.591999999999999638e-01,6.421999999999998820e-01,1.158199999999999896e+00,1.840600000000000014e+00,2.480400000000000382e+00,2.769100000000000339e+00,2.483999999999999986e+00,1.733199999999999852e+00,9.296999999999997488e-01,4.304999999999998272e-01,3.069999999999998841e-01,3.864999999999999547e-01,4.674999999999999711e-01,3.963999999999999746e-01,2.119999999999999385e-01,4.309999999999993697e-02,-4.960000000000001907e-02,-2.326999999999999069e-01,-6.366999999999999327e-01,-1.168699999999999850e+00,-1.524999999999999911e+00,-1.446300000000000141e+00,-8.312000000000001609e-01,1.806999999999999718e-01,1.172800000000000065e+00,1.569000000000000172e+00,1.011800000000000033e+00,-2.927000000000001267e-01,-1.623400000000000398e+00,-2.180200000000000582e+00
-1.426579999999999959e+00,-1.593729999999999869e+00,-2.014229999999999965e+00,-2.412250000000000227e+00,-2.402740000000000542e+00,-1.816010000000000346e+00,-9.810499999999999776e-01,-4.910999999999998145e-01,-5.906499999999998973e-01,-8.968400000000000816e-01,-8.689700000000001312e-01,-4.632599999999998386e-01,-1.325899999999996803e-01,-2.141699999999998050e-01,-5.411500000000000199e-01,-7.555300000000001459e-01,-7.751399999999999402e-01,-7.936699999999998756e-01,-9.027800000000000269e-01,-9.494500000000001272e-01,-7.584100000000000286e-01,-4.024199999999999444e-01,-1.475799999999998224e-01,-1.743499999999998940e-01,-3.718400000000000594e-01,-4.874800000000001354e-01,-4.490000000000000102e-01,-4.542699999999998961e-01,-6.623799999999999688e-01,-9.344200000000001394e-01,-1.026640000000000219e+00,-9.649699999999998834e-01,-1.004849999999999799e+00,-1.220369999999999955e+00,-1.343960000000000266e+00,-1.070400000000000240e+00,-3.790499999999999980e-01,4.837700000000001443e-01,1.189980000000000260e+00,1.488800000000000345e+00,1.334680000000000089e+00,9.638299999999999645e-01,7.184299999999999020e-01,7.311600000000000321e-01,7.965400000000001368e-01,6.416600000000000081e-01,2.419299999999999229e-01,-1.788200000000001455e-01,-4.468000000000000305e-01,-5.903299999999999104e-01,-6.819699999999999651e-01,-6.739800000000000235e-01,-4.944000000000000616e-01,-2.535299999999999221e-01,-1.628899999999999237e-01,-2.736500000000000044e-01,-3.733100000000001417e-01,-2.804800000000000626e-01,-1.062199999999998840e-01,-1.663399999999998213e-01,-6.201900000000000190e-01,-1.339520000000000044e+00,-2.072130000000000472e+00,-2.638250000000000206e+00,-2.937479999999999869e+00,-2.880209999999999937e+00,-2.418449999999999989e+00,-1.643780000000000019e+00,-8.132299999999998974e-01,-1.854999999999998872e-01,1.687500000000000389e-01,3.995199999999999307e-01,7.120999999999999552e-01,1.208119999999999861e+00,1.827820000000000000e+00,2.375070000000000459e+00,2.596960000000000157e+00,2.344289999999999985e+00,1.717389999999999972e+00,1.020989999999999842e+00,5.432099999999997486e-01,3.678999999999998938e-01,3.869499999999999607e-01,4.218699999999999672e-01,3.624099999999999544e-01,2.166499999999999537e-01,6.595999999999994923e-02,-7.671999999999998265e-02,-2.989699999999999580e-01,-6.750999999999999224e-01,-1.115989999999999815e+00,-1.394500000000000073e+00,-1.285380000000000189e+00,-7.121600000000001263e-01,1.747599999999999709e-01,9.940300000000000802e-01,1.282980000000000231e+00,7.876100000000000323e-01,-3.005600000000001049e-01,-1.391230000000000411e+00,-1.846120000000000427e+00
-1.526869999999999949e+00,-1.669734999999999969e+00,-2.007486000000000104e+00,-2.289991000000000110e+00,-2.229574000000000389e+00,-1.741541000000000228e+00,-1.084553000000000100e+00,-6.679499999999998217e-01,-6.526419999999999444e-01,-7.966220000000000523e-01,-7.556180000000000119e-01,-4.857719999999998706e-01,-2.562649999999997430e-01,-2.877899999999998237e-01,-5.073699999999999877e-01,-6.970990000000000242e-01,-7.748159999999999492e-01,-8.208439999999999070e-01,-8.840480000000000560e-01,-8.781370000000000564e-01,-7.089250000000000274e-01,-4.327649999999999553e-01,-2.320629999999998527e-01,-2.255659999999999055e-01,-3.472850000000000659e-01,-4.412440000000000806e-01,-4.621250000000000080e-01,-5.151219999999999688e-01,-6.815590000000000259e-01,-8.804740000000000899e-01,-9.804730000000001500e-01,-9.954349999999999588e-01,-1.057541999999999760e+00,-1.192790999999999935e+00,-1.224815000000000209e+00,-9.450630000000002084e-01,-3.276090000000000391e-01,4.367870000000000918e-01,1.067763000000000240e+00,1.352918000000000287e+00,1.269661000000000151e+00,1.001465000000000050e+00,7.958689999999999376e-01,7.469550000000000356e-01,7.304620000000000557e-01,5.682050000000000711e-01,2.356239999999999168e-01,-1.329890000000001071e-01,-4.094650000000000234e-01,-5.747630000000000239e-01,-6.520810000000000217e-01,-6.225030000000000285e-01,-4.760130000000000194e-01,-2.985989999999999478e-01,-2.233099999999999252e-01,-2.703200000000000047e-01,-3.155630000000000934e-01,-2.560510000000000286e-01,-1.765339999999999132e-01,-2.844589999999998509e-01,-6.998339999999999561e-01,-1.343504000000000254e+00,-2.022183000000000508e+00,-2.558183000000000096e+00,-2.830529999999999990e+00,-2.758862999999999843e+00,-2.324577000000000115e+00,-1.627016000000000018e+00,-8.740759999999999641e-01,-2.675439999999998930e-01,1.317060000000000453e-01,4.240629999999999677e-01,7.671319999999999251e-01,1.245223999999999887e+00,1.806085000000000163e+00,2.277462000000000319e+00,2.454592000000000329e+00,2.232021000000000033e+00,1.696539999999999937e+00,1.086575999999999764e+00,6.339509999999998202e-01,4.262079999999998647e-01,3.917109999999999204e-01,3.935559999999999614e-01,3.365199999999999858e-01,2.151709999999999456e-01,6.836299999999996546e-02,-1.005909999999999860e-01,-3.451339999999999408e-01,-6.945279999999999232e-01,-1.067275999999999891e+00,-1.278210999999999986e+00,-1.146150000000000224e+00,-6.180500000000000993e-01,1.544650000000000190e-01,8.349340000000001760e-01,1.047684000000000060e+00,6.097700000000000342e-01,-3.013100000000001333e-01,-1.200496000000000230e+00,-1.573186000000000417e+00
-1.612588999999999828e+00,-1.728200799999999981e+00,-1.990912200000000132e+00,-2.187114400000000014e+00,-2.101289200000000079e+00,-1.690854500000000149e+00,-1.156668500000000099e+00,-7.883384999999999421e-01,-7.004283999999999510e-01,-7.411267999999999745e-01,-6.869653999999999483e-01,-4.978736999999998636e-01,-3.345745999999997777e-01,-3.442064999999998598e-01,-4.984146999999999328e-01,-6.634953999999999574e-01,-7.653092999999999702e-01,-8.259967999999999755e-01,-8.633135000000000669e-01,-8.291467000000000143e-01,-6.768406000000000144e-01,-4.554023999999999295e-01,-2.903244999999998743e-01,-2.640307999999998989e-01,-3.389570000000000083e-01,-4.193206000000000433e-01,-4.717598000000000069e-01,-5.491540000000000310e-01,-6.913023999999999836e-01,-8.507992000000000887e-01,-9.549619000000000302e-01,-1.009578499999999934e+00,-1.079484599999999794e+00,-1.161823499999999898e+00,-1.131282200000000238e+00,-8.437524000000001800e-01,-2.835264000000000673e-01,3.967610000000000858e-01,9.640167000000001707e-01,1.242394400000000232e+00,1.214179300000000072e+00,1.020245000000000068e+00,8.428736000000000006e-01,7.566813000000000011e-01,6.867328000000000321e-01,5.171078000000000063e-01,2.248143999999999698e-01,-1.053479000000000915e-01,-3.761116000000000459e-01,-5.483689999999999953e-01,-6.200122000000000133e-01,-5.874293999999999905e-01,-4.667357999999999785e-01,-3.292364999999999320e-01,-2.599996999999999447e-01,-2.697899000000000269e-01,-2.841365000000000696e-01,-2.500495000000000356e-01,-2.327665999999999069e-01,-3.766939999999998623e-01,-7.683225000000000193e-01,-1.354006700000000230e+00,-1.979379300000000397e+00,-2.479087100000000099e+00,-2.727325800000000022e+00,-2.650077299999999969e+00,-2.245594500000000160e+00,-1.610402300000000064e+00,-9.179983999999999922e-01,-3.297285999999999273e-01,9.963810000000004885e-02,4.392766000000000171e-01,8.076388999999999374e-01,1.270054699999999981e+00,1.779239800000000038e+00,2.189187900000000297e+00,2.334681700000000415e+00,2.138148000000000160e+00,1.674195099999999936e+00,1.133777699999999777e+00,7.074155999999998112e-01,4.781817999999998792e-01,4.026135999999999049e-01,3.758916999999999398e-01,3.172260999999999553e-01,2.075332999999999761e-01,6.171919999999997408e-02,-1.232676999999999801e-01,-3.765892999999999602e-01,-7.015341999999999967e-01,-1.018732100000000029e+00,-1.175312200000000029e+00,-1.027338300000000260e+00,-5.447255000000000846e-01,1.268512000000000250e-01,6.946183000000001329e-01,8.524848000000000425e-01,4.678202000000000194e-01,-2.977418000000001119e-01,-1.042547200000000229e+00,-1.349572000000000438e+00
-1.681956079999999965e+00,-1.772330680000000047e+00,-1.970959440000000118e+00,-2.102506180000000224e+00,-2.003906350000000280e+00,-1.653729110000000224e+00,-1.206425300000000034e+00,-8.724644699999999364e-01,-7.390109499999999443e-01,-7.126688599999999596e-01,-6.464863099999998974e-01,-5.056114799999998910e-01,-3.864538999999997948e-01,-3.875793899999998571e-01,-5.016764499999999405e-01,-6.445153599999999816e-01,-7.529713799999999679e-01,-8.189855600000000013e-01,-8.418684499999999904e-01,-7.937049099999999857e-01,-6.561009700000000056e-01,-4.723104899999999162e-01,-3.319597599999998816e-01,-2.943967699999999188e-01,-3.405882199999999971e-01,-4.109432800000000219e-01,-4.792463000000000140e-01,-5.685802600000000595e-01,-6.965069200000000293e-01,-8.341989699999999841e-01,-9.400980700000000079e-01,-1.014165349999999854e+00,-1.083214439999999890e+00,-1.127959439999999924e+00,-1.054185650000000196e+00,-7.619435400000001968e-01,-2.475079800000000718e-01,3.628514900000000543e-01,8.773533000000002247e-01,1.150416560000000255e+00,1.164463540000000075e+00,1.025213869999999972e+00,8.702273299999999656e-01,7.615544400000000547e-01,6.568298500000000484e-01,4.803072800000000031e-01,2.134537299999999527e-01,-8.752832000000004831e-02,-3.465597100000000208e-01,-5.181847400000000325e-01,-5.887444000000000566e-01,-5.609961599999999660e-01,-4.616940899999999459e-01,-3.497152499999999220e-01,-2.837077999999999545e-01,-2.711568200000000206e-01,-2.696064200000000688e-01,-2.550907299999999878e-01,-2.811296899999999321e-01,-4.510043299999998978e-01,-8.265392099999999687e-01,-1.365913220000000150e+00,-1.941679860000000257e+00,-2.403646370000000143e+00,-2.629679639999999985e+00,-2.551907009999999865e+00,-2.176381679999999985e+00,-1.593238790000000016e+00,-9.492386299999999721e-01,-3.773995299999999276e-01,7.271964000000004369e-02,4.478937399999999847e-01,8.358549499999999854e-01,1.284085490000000052e+00,1.749468700000000210e+00,2.109851610000000210e+00,2.232073450000000125e+00,2.057922240000000347e+00,1.651255750000000022e+00,1.167994289999999769e+00,7.665540899999998548e-01,5.242814799999998554e-01,4.172674899999999076e-01,3.663085899999999340e-01,3.019179399999999402e-01,1.966969099999999748e-01,4.996735999999998845e-02,-1.437681099999999768e-01,-3.980762899999999993e-01,-6.992101000000000566e-01,-9.705467600000000639e-01,-1.083946000000000076e+00,-9.269466300000002157e-01,-4.880363300000001292e-01,9.570832000000004114e-02,5.716481200000000928e-01,6.897254700000000627e-01,3.535509800000000147e-01,-2.915148200000000633e-01,-9.112130200000002622e-01,-1.165357120000000357e+00
-1.736180840000000059e+00,-1.804806928000000088e+00,-1.950834834000000129e+00,-2.033462209000000076e+00,-1.928433127000000358e+00,-1.624591139000000295e+00,-1.240428194000000151e+00,-9.326166629999999014e-01,-7.711443789999999909e-01,-7.007167219999999030e-01,-6.240786259999999697e-01,-5.121266549999998752e-01,-4.225388209999998423e-01,-4.214708609999998634e-01,-5.102990049999999167e-01,-6.342004929999999208e-01,-7.402388279999999599e-01,-8.060461730000000324e-01,-8.205545210000000367e-01,-7.668727899999999709e-01,-6.422450079999999506e-01,-4.853424149999999160e-01,-3.627960819999999087e-01,-3.195231019999999478e-01,-3.478373029999999866e-01,-4.103276680000000343e-01,-4.855555820000000411e-01,-5.801580700000000812e-01,-6.994365369999999693e-01,-8.246610850000000159e-01,-9.305485239999998770e-01,-1.012659892999999922e+00,-1.075923212999999823e+00,-1.092403803000000062e+00,-9.886451540000000815e-01,-6.952855050000001924e-01,-2.187308070000000826e-01,3.340941920000000676e-01,8.049217350000001936e-01,1.072711676000000169e+00,1.118474545000000209e+00,1.020492809000000056e+00,8.841214250000000163e-01,7.627389300000000372e-01,6.352904560000000034e-01,4.532079860000000071e-01,2.032151799999999675e-01,-7.494312200000004254e-02,-3.203378020000000048e-01,-4.878651290000000085e-01,-5.592520300000000111e-01,-5.395300109999999760e-01,-4.578910589999999337e-01,-3.635066669999999500e-01,-2.997447409999999812e-01,-2.744569940000000097e-01,-2.657168330000000411e-01,-2.672571249999999843e-01,-3.242803939999999163e-01,-5.127024019999999460e-01,-8.756909489999999963e-01,-1.376831009000000217e+00,-1.907539821000000302e+00,-2.332866398000000174e+00,-2.538537869999999863e+00,-2.462581199999999804e+00,-2.114096411999999869e+00,-1.574981608999999949e+00,-9.708869479999999719e-01,-4.139155089999999593e-01,5.023611900000005126e-02,4.517298730000000040e-01,8.539357490000000217e-01,1.289231291000000112e+00,1.717968610000000229e+00,2.038403289000000118e+00,2.143161535000000395e+00,1.988167656000000116e+00,1.628277259000000088e+00,1.192540667999999915e+00,8.143043669999998624e-01,5.648590659999999097e-01,4.340840169999998777e-01,3.622790649999999557e-01,2.896688259999999349e-01,1.842443539999999713e-01,3.586558399999999897e-02,-1.619399229999999856e-01,-4.121239790000000291e-01,-6.902709550000000194e-01,-9.231655340000000098e-01,-1.002826417000000081e+00,-8.423733510000002145e-01,-4.445860250000001068e-01,6.336686499999999445e-02,4.642893850000000544e-01,5.534499180000000962e-01,2.608835870000000279e-01,-2.839045400000000940e-01,-8.015467900000001755e-01,-1.012870660000000367e+00
